username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
HappyLark34;2016-01-11 15:56;4;3;"MT @DanMartin_cards : It's easier to say your conservative than it is to live it. #TrusTED #CruzCrew #PJNET";;@DanMartin_cards;#TrusTED #CruzCrew #PJNET;"686698249344790529";https://twitter.com/HappyLark34/status/686698249344790529
mixlrlive;2016-01-12 15:59;0;0;"Live broadcast from @706dGaona : "Radio Torre Fuerte Coxquihu..." http://mixlr.com/radio-torre-fuerte-coxquihui #mixlr #faith";;@706dGaona;#mixlr #faith;"687061336744935425";https://twitter.com/mixlrlive/status/687061336744935425
gingertdaniel;2016-01-12 15:59;0;1;"Do every job as if it is the most important job you will have. #Trust the Lord to do the rest. #faithfulness";;;#Trust #faithfulness;"687061320827404288";https://twitter.com/gingertdaniel/status/687061320827404288
Lisa95790543;2016-01-12 15:59;0;0;"#REPENT See #Faith . In Lystra there sat a man who was lame. He had been that way from birth and- Acts 14:8-10 http://www.biblegateway.com/passage/?search=Acts14:8-10&version=NIV";;;#REPENT #Faith;"687061298274779136";https://twitter.com/Lisa95790543/status/687061298274779136
dennygirltwo;2016-01-12 15:58;1;0;"#SOTU #PresidentTedCruz #CruzCrew #TrusTed #StateOfTheUnion #WakeUpAmerica https://twitter.com/3Glitterpup/status/686729973739044864";;;#SOTU #PresidentTedCruz #CruzCrew #TrusTed #StateOfTheUnion #WakeUpAmerica;"687061191156482048";https://twitter.com/dennygirltwo/status/687061191156482048
micahgene;2016-01-12 15:58;0;0;"#Faith #Hope#Love ❤ ❤ ❤ https://www.instagram.com/p/BAdVF9CObRs1feYABflI6uqOsZzuNaY_CqzysM0/";;;#Faith #Hope #Love;"687061141495779328";https://twitter.com/micahgene/status/687061141495779328
inspirepodcast;2016-01-12 15:58;0;0;"Embracing the Messiness of Life http://bit.ly/1vtmJAq #inspiring #mom #parenting #family #faith #jesus #christian";;;#inspiring #mom #parenting #family #faith #jesus #christian;"687061088375017472";https://twitter.com/inspirepodcast/status/687061088375017472
una_criatura;2016-01-12 15:58;0;0;"⛅ ⛅ #me #new #pic #happiness #hope #faith #iamwarrior … http://ln.is/www.instagram.com/p/REKZP";;;#me #new #pic #happiness #hope #faith #iamwarrior;"687061080246497281";https://twitter.com/una_criatura/status/687061080246497281
Rev3DPreacher;2016-01-12 15:57;1;3;"Jer 17:7 Blessed is the man that trusteth in the Lord , and whose hope the Lord is. #Trust #Hope #Blessing";;;#Trust #Hope #Blessing;"687060966094274560";https://twitter.com/Rev3DPreacher/status/687060966094274560
DraupnirA;2016-01-12 15:57;1;0;"Drawing my world from the soul and heart 💜 #marteskunstloft #art #creativity #drawing #Norway #dreams #love #faith";;;#marteskunstloft #art #creativity #drawing #Norway #dreams #love #faith;"687060906270928896";https://twitter.com/DraupnirA/status/687060906270928896
LouiseJohns;2016-01-12 15:56;0;0;"doing the right thing when it sucks... #integrity #faith https://twitter.com/DerekONeill101/status/686839550824550400";;;#integrity #faith;"687060582202257408";https://twitter.com/LouiseJohns/status/687060582202257408
AvilaGiacomo;2016-01-13 15:59;0;0;"You cannot open a book without learning something.Confucius http://youtu.be/kJkp8F8mxmk #trust #beauteousideas";;;#trust #beauteousideas;"687423830923571202";https://twitter.com/AvilaGiacomo/status/687423830923571202
BibleQuote365;2016-01-13 15:59;0;5;"Sometimes... #quote #positive #bible #quotes #love #God #hope #faith #peace #blessed https://www.instagram.com/p/BAf5_ejJu88/";;;#quote #positive #bible #quotes #love #God #hope #faith #peace #blessed;"687423747649880064";https://twitter.com/BibleQuote365/status/687423747649880064
banopara;2016-01-13 15:59;0;0;"Pursue your#rights,hold your #Faith ,don't lose #hope #free#AtenaFaraghdani";;;#rights #Faith #hope #free #AtenaFaraghdani;"687423654519529472";https://twitter.com/banopara/status/687423654519529472
Cathy_Bryant;2016-01-13 15:58;0;0;"7 Valuable Lessons About God I Learned Last Year http://bit.ly/1mTJFgw #faith .";;;#faith;"687423388684529664";https://twitter.com/Cathy_Bryant/status/687423388684529664
SoZ_Logan;2016-01-13 15:57;0;0;"http://billygraham.org/devotion/where-is-your-hope/ #JesusIsLORD #Confidence #Faith #Truth #Grace #Salvation #Prayer #God #Hope #Love #Guidelines #Forgiveness #Holy";;;#JesusIsLORD #Confidence #Faith #Truth #Grace #Salvation #Prayer #God #Hope #Love #Guidelines #Forgiveness #Holy;"687423203594137600";https://twitter.com/SoZ_Logan/status/687423203594137600
aandreavitch;2016-01-13 15:56;0;0;"RT josephjett "As evolutionary #science progressed, the available space for #religion , #faith has narrowed …";;;#science #religion #faith;"687423102029004800";https://twitter.com/aandreavitch/status/687423102029004800
BillReichart;2016-01-13 15:56;0;0;"You Can’t Passively Kill Sin http://dlvr.it/DGVxQr #God #faith";;;#God #faith;"687423020110102528";https://twitter.com/BillReichart/status/687423020110102528
inspirepodcast;2016-01-13 15:55;0;0;""Success without significance really isn't #success at all" - @iamraysanders #inspiring #quote #inspire #faith";;@iamraysanders;#success #inspiring #quote #inspire #faith;"687422757454393344";https://twitter.com/inspirepodcast/status/687422757454393344
RobCorcoran1;2016-01-13 15:55;1;0;"What religion is God? Richmonders stand together against #islamaphobia & divisive rhetoric http://us.iofc.org/what-religion-god #community #faith";;;#islamaphobia #community #faith;"687422738064130049";https://twitter.com/RobCorcoran1/status/687422738064130049
AshmanDaanish;2016-01-13 15:55;0;0;"Study the past, if you would divine the future.Confucius #faith #beauteousideas";;;#faith #beauteousideas;"687422692023218176";https://twitter.com/AshmanDaanish/status/687422692023218176
Cruise4Cruz;2016-01-14 10:53;4;0;"MT @KeysDreaming : 'Speak Truth To Power And Call Evil By Its Name'. #WakeUpAmerica #TrusTED #CruzCrew #PJNET";;@KeysDreaming;#WakeUpAmerica #TrusTED #CruzCrew #PJNET;"687709226970427392";https://twitter.com/Cruise4Cruz/status/687709226970427392
2ward4ward;2016-01-14 15:59;2;2;"#ImWithHuck #Family #Marriage #ProLife #Faith #Jobs #Huckaboom ! #GOPDebate #ImWithHuck #Consistent #1A #2A #GOP";Des Moines, IA;;#ImWithHuck #Family #Marriage #ProLife #Faith #Jobs #Huckaboom #GOPDebate #ImWithHuck #Consistent #1A #2A #GOP;"687786250858819585";https://twitter.com/2ward4ward/status/687786250858819585
SantorumMT;2016-01-14 15:59;0;0;". @RickSantorum has a #Strong record, he's someone we #trust , he's fought & WON! #GOPdebate #FBNDebate #Rick2016";;@RickSantorum;#Strong #trust #GOPdebate #FBNDebate #Rick2016;"687786226523455489";https://twitter.com/SantorumMT/status/687786226523455489
CrystalClemon48;2016-01-14 15:59;0;0;"The Hand of Fatima. #Faith #positivity #abundance";;;#Faith #positivity #abundance;"687786167190863874";https://twitter.com/CrystalClemon48/status/687786167190863874
jstines3;2016-01-14 15:59;25;16;"Trump supported these BUZZARDS financially & politically! #NoTrump #CruzCrew #TrusTED #TCOT #PJNET #CCOT";;;#NoTrump #CruzCrew #TrusTED #TCOT #PJNET #CCOT;"687786153538379777";https://twitter.com/jstines3/status/687786153538379777
pamphletstoinsp;2016-01-14 15:59;0;2;"#Pio1 #Catholic #Christian #Faith #Hope #Charity #Love Personal Encounter With Padre Pio https://pbs.twimg.com/media/CYuBbnrWcAEiUfe.png:large";;;#Pio1 #Catholic #Christian #Faith #Hope #Charity #Love;"687786152946987008";https://twitter.com/pamphletstoinsp/status/687786152946987008
kary_7ok;2016-01-14 15:59;8;19;"#Faith is the force that can revive the world... #MJFam";;;#Faith #MJFam;"687786089432616961";https://twitter.com/kary_7ok/status/687786089432616961
ClaireRevealed;2016-01-14 15:58;3;2;"GIVE IT TO GOD AND GO TO SLEEP! #lovechangespeople #kidsmatterok #RestInLove #hope #peace #Faith #believe #sleep ❤️ 🙏";;;#lovechangespeople #kidsmatterok #RestInLove #hope #peace #Faith #believe #sleep;"687786017722621952";https://twitter.com/ClaireRevealed/status/687786017722621952
Law1Gloria;2016-01-14 15:58;0;4;"@ReverendDrew1 I have #Strong #Faith #GodLovesMe ProtectSaveMyLifeManyTimes I almost #Died 1998-2009 at #WorkPlace #Cambridge #Police #MA";Massachusetts, USA;@ReverendDrew1;#Strong #Faith #GodLovesMe #Died #WorkPlace #Cambridge #Police #MA;"687785939461140481";https://twitter.com/Law1Gloria/status/687785939461140481
Cruise4Cruz;2016-01-14 15:58;0;0;"MT @jstines3 : Let me get this straight... #CruzCrew #TrusTed #TCOT #WakeUpAmerica #CruzCrew #PJNET";;@jstines3;#CruzCrew #TrusTed #TCOT #WakeUpAmerica #CruzCrew #PJNET;"687785814823202816";https://twitter.com/Cruise4Cruz/status/687785814823202816
CreateTheRipple;2016-01-15 10:58;35;31;"Make your #happiness a priority . #belief #positivity #life";;;#happiness #belief #positivity #life;"688072896254709761";https://twitter.com/CreateTheRipple/status/688072896254709761
TimTimmark6;2016-01-15 02:04;126;161;"#Atheism is punishable by death in 13 #Islamic countries. Their God/ #Faith must be weak indeed! #CryBaby #Islam";;;#Atheism #Islamic #Faith #CryBaby #Islam;"687938317317468160";https://twitter.com/TimTimmark6/status/687938317317468160
_yo_marcia;2016-01-15 15:59;0;1;"#love #Seek #hope #smile #faith #family https://www.instagram.com/p/BAlDmfdTSLU/";;;#love #Seek #hope #smile #faith #family;"688148573599350784";https://twitter.com/_yo_marcia/status/688148573599350784
0PatriotPatriot;2016-01-15 15:59;0;1;"In #God we #trust #forever & #ever";;;#God #trust #forever #ever;"688148547695325184";https://twitter.com/0PatriotPatriot/status/688148547695325184
sunbeltgirl;2016-01-15 15:59;2;0;"MT @TexasSheBandit : #TrusTed He's proven to be trustWORTHY! #Cruz2016 #CruzCrew #PJNET";;@TexasSheBandit;#TrusTed #Cruz2016 #CruzCrew #PJNET;"688148513041989632";https://twitter.com/sunbeltgirl/status/688148513041989632
YogaLoveSpirit;2016-01-15 15:58;0;0;"Remember the emphasis on the #heart . The #mind lives in doubt and the heart lives in #trust . When you trust, suddenly you become centered.";;;#heart #mind #trust;"688148387858792449";https://twitter.com/YogaLoveSpirit/status/688148387858792449
LiveYourWorth;2016-01-15 15:58;6;6;"Just because something isn't happening for you right now doesn't mean that it will never happen. Have more #faith .";;;#faith;"688148325388828674";https://twitter.com/LiveYourWorth/status/688148325388828674
CampusPriest;2016-01-15 15:57;0;0;"A step forward in faith - via @oss_romano http://www.osservatoreromano.va/en/news/step-forward?utm_source=twitterfeed&utm_medium=Twitter #Gospel #Jesus #healing #faith #PopeFrancis #homily";;@oss_romano;#Gospel #Jesus #healing #faith #PopeFrancis #homily;"688148041786761216";https://twitter.com/CampusPriest/status/688148041786761216
FatherVu;2016-01-15 15:57;0;1;"A step forward in faith - via @oss_romano http://www.osservatoreromano.va/en/news/step-forward?utm_source=twitterfeed&utm_medium=Twitter #Gospel #Jesus #healing #faith #PopeFrancis #homily";;@oss_romano;#Gospel #Jesus #healing #faith #PopeFrancis #homily;"688148013986922497";https://twitter.com/FatherVu/status/688148013986922497
mixlrlive;2016-01-15 15:57;0;0;"Live broadcast from bump-n-grind: "bump-n-grind on Mixlr" http://mixlr.com/bump-n-grind #mixlr #faith";;;#mixlr #faith;"688148004839100417";https://twitter.com/mixlrlive/status/688148004839100417
rainthetreasure;2016-01-16 15:58;0;1;"#30sexy #rainism #29rain #raineffect #RainCompany #singer #TheSquall #actor #faith #prayforworld … http://ln.is/www.instagram.com/p/QA9Tv";;;#30sexy #rainism #29rain #raineffect #RainCompany #singer #TheSquall #actor #faith #prayforworld;"688510594203435008";https://twitter.com/rainthetreasure/status/688510594203435008
Willpray_Foryou;2016-01-16 15:57;3;2;"#Pray #prayerrequest More fasting #faith & #prayer 4 ALL #church members & pastors in/near Stony #Hill St Andrew #Jamaica w/out violence IJN";;;#Pray #prayerrequest #faith #prayer #church #Hill #Jamaica;"688510413655400448";https://twitter.com/Willpray_Foryou/status/688510413655400448
CrazyMomma007;2016-01-16 15:57;0;1;"Spoon - "The Underdog" https://youtu.be/q1hZVDLkJDc @YouTube "You got no fear of the underdog-That's why you will not survive" #Trust &Believe";;@YouTube;#Trust;"688510324937502720";https://twitter.com/CrazyMomma007/status/688510324937502720
StittJames;2016-01-16 15:56;0;0;"#PJNET #cruzcrew #Cruz2016 #TedCruz #TrusTED #CruzCrowd https://twitter.com/CR/status/688034109856333824";;;#PJNET #cruzcrew #Cruz2016 #TedCruz #TrusTED #CruzCrowd;"688510186978439172";https://twitter.com/StittJames/status/688510186978439172
StittJames;2016-01-16 15:56;0;0;"#PJNET #cruzcrew #Cruz2016 #TedCruz #TrusTED #CruzCrowd https://twitter.com/CR/status/688082417366757376";;;#PJNET #cruzcrew #Cruz2016 #TedCruz #TrusTED #CruzCrowd;"688510090027118592";https://twitter.com/StittJames/status/688510090027118592
inspirepodcast;2016-01-16 15:55;2;2;""Success without significance really isn't #success at all" - @iamraysanders #inspiring #quote #inspire #faith";;@iamraysanders;#success #inspiring #quote #inspire #faith;"688509944459583489";https://twitter.com/inspirepodcast/status/688509944459583489
StittJames;2016-01-16 15:55;0;0;"#PJNET #cruzcrew #Cruz2016 #TedCruz #TrusTED #CruzCrowd #Rubio2016 #rubio LOOK!! more Rubio lies https://twitter.com/gastonmooney/status/688456471915311104";;;#PJNET #cruzcrew #Cruz2016 #TedCruz #TrusTED #CruzCrowd #Rubio2016 #rubio;"688509901497307136";https://twitter.com/StittJames/status/688509901497307136
zypldot;2016-01-16 15:53;0;0;"Meditating on Jesus' sacrifice, praying to God, & asking for prayers. #ThatsWhatTheRosaryIs #prayer #Rosary #faith #Christian #Bible";;;#ThatsWhatTheRosaryIs #prayer #Rosary #faith #Christian #Bible;"688509472843657218";https://twitter.com/zypldot/status/688509472843657218
drjanet;2016-01-17 15:59;1;0;"Stay Positive & Strong @DangeRussWilson @PeteCarroll @Seahawks . Great 2nd Half! #AllOutEffort #Faith 2017!!! https://twitter.com/Grantham_Anthem/status/688869175985479680";;@DangeRussWilson @PeteCarroll @Seahawks;#AllOutEffort #Faith;"688873294481719296";https://twitter.com/drjanet/status/688873294481719296
PotsBarAndGrill;2016-01-17 15:59;0;0;"@KixxAxe #faith";;@KixxAxe;#faith;"688873254509887488";https://twitter.com/PotsBarAndGrill/status/688873254509887488
TrustFundMovie;2016-01-17 15:58;1;4;"It's always good to have friends you can trust. #TrustFundMovie #Friends #Trust";;;#TrustFundMovie #Friends #Trust;"688873006123200513";https://twitter.com/TrustFundMovie/status/688873006123200513
inspirepodcast;2016-01-17 15:58;0;1;"Embracing the Messiness of Life http://bit.ly/1vtmJAq #inspiring #mom #parenting #family #faith #jesus #christian";;;#inspiring #mom #parenting #family #faith #jesus #christian;"688872994341556224";https://twitter.com/inspirepodcast/status/688872994341556224
HKProphecy;2016-01-17 15:58;0;1;"Religion vs. Relationship http://www.hiskingdomprophecy.com/religion-vs-relationship/ #Religion #Christian #Christianity #Worship #Faith #Praise #Christ #Jesus";;;#Religion #Christian #Christianity #Worship #Faith #Praise #Christ #Jesus;"688872941338009601";https://twitter.com/HKProphecy/status/688872941338009601
laura4fairtax;2016-01-17 15:58;0;0;"#ImwithHuck #authentic #steadfast #honest #trusted #experienced #leadership #iacaucus #GOP2016 https://twitter.com/govmikehuckabee/status/688868284691656706";;;#ImwithHuck #authentic #steadfast #honest #trusted #experienced #leadership #iacaucus #GOP2016;"688872940444618752";https://twitter.com/laura4fairtax/status/688872940444618752
Laan0622;2016-01-17 15:57;0;0;"Good mornin', Monday.... #quote #life #hope #faith #happyness @South Horizons https://www.instagram.com/p/BAqM6E-JmTx/";;@South;#quote #life #hope #faith #happyness;"688872717693640705";https://twitter.com/Laan0622/status/688872717693640705
Malikdkill;2016-01-17 15:57;0;0;"Testimoni from my cust 😘 😊 @malikdkill #dkillshop #trustedseller #openreseller #trust … https://www.instagram.com/p/BAqM5_PRDm9/";;@malikdkill;#dkillshop #trustedseller #openreseller #trust;"688872716775092224";https://twitter.com/Malikdkill/status/688872716775092224
_yarinelleg;2016-01-17 15:55;4;2;"I pray that God continues to help me see the good in the things that hurt. Regardless of situations I see great things coming. #Faith OfJob 💘";;;#Faith;"688872325068898304";https://twitter.com/_yarinelleg/status/688872325068898304
Singh_Vandana;2016-01-17 15:55;0;2;"Sincere Hope for this Wish come True..Mothers strength and courage can move mountains. Have #faith https://twitter.com/GDSFoundation/status/688830776721428480";;;#faith;"688872321931583488";https://twitter.com/Singh_Vandana/status/688872321931583488
OneYouthMission;2016-01-18 15:59;0;0;"Keep calm and have #faith !";;;#faith;"689235734696439808";https://twitter.com/OneYouthMission/status/689235734696439808
xychad;2016-01-18 15:59;1;4;"My Day Has Been Great! & Got Better And Better :D #Thankful #Faith #Excited .";;;#Thankful #Faith #Excited;"689235626202394624";https://twitter.com/xychad/status/689235626202394624
wivoutadoubt;2016-01-18 15:59;1;0;"MT @jstines3 : Consistency is the result of FIRM BELIEFS & SOLID TOUCHSTONES! #TrusTED #TCOT #CCOT #CruzCrew #PJNET";;@jstines3;#TrusTED #TCOT #CCOT #CruzCrew #PJNET;"689235599505649669";https://twitter.com/wivoutadoubt/status/689235599505649669
TheWesten;2016-01-18 15:58;2;0;"MT @jstines3 : Ted Cruz WALKS the talk! A PROVEN Constitutional Conservative! #TrusTED #TCOT #CCOT #CruzCrew #PJNET";;@jstines3;#TrusTED #TCOT #CCOT #CruzCrew #PJNET;"689235562914430976";https://twitter.com/TheWesten/status/689235562914430976
taylorrose7;2016-01-18 15:58;0;0;"#martinlutherkingjr #mlk #mlkday #wordsofwisdom #words #faith #firststep https://www.instagram.com/p/BAsxzpnlzGz/";;;#martinlutherkingjr #mlk #mlkday #wordsofwisdom #words #faith #firststep;"689235336988327936";https://twitter.com/taylorrose7/status/689235336988327936
DrewDBrandt;2016-01-18 15:57;1;1;"RT @pjcolbeck THE BEST campaign commercial for Ted Cruz...courtesy of Donald Trump #CruzCrew http://fb.me/4exGqxiKQ #TrusTed #Cruz2016";;@pjcolbeck;#CruzCrew #TrusTed #Cruz2016;"689235236861939712";https://twitter.com/DrewDBrandt/status/689235236861939712
sara_abernethy;2016-01-18 15:57;0;0;"Today, thinking about how #faith is a life long journey. #MLKDay";;;#faith #MLKDay;"689235216464924672";https://twitter.com/sara_abernethy/status/689235216464924672
Pianogal5;2016-01-18 15:57;0;0;"MT @jstines3 : Cruz fights DC Cartel EVERY DAY, not just during Campaigns! #WakeUpAmerica #TrusTed #CruzCrew #PJNET";;@jstines3;#WakeUpAmerica #TrusTed #CruzCrew #PJNET;"689235094872047616";https://twitter.com/Pianogal5/status/689235094872047616
TAcoachcam;2016-01-18 15:56;1;2;"It is easy to support people when things are going well. Who are you when they are not? That is the REAL you! #faith";;;#faith;"689235046289424384";https://twitter.com/TAcoachcam/status/689235046289424384
FollowDMS;2016-01-19 14:30;57;79;"You haven't seen your best days yet. God is just getting started. Your breakthrough is on the horizon!!! #faith";;;#faith;"689575579000012800";https://twitter.com/FollowDMS/status/689575579000012800
TBV_Post;2016-01-19 15:59;3;6;"Believe in the POWER of the Living God! #TheMightyGod #Faith";;;#TheMightyGod #Faith;"689598156133240832";https://twitter.com/TBV_Post/status/689598156133240832
ThePrayerMovie;2016-01-19 15:59;0;0;"Come to a FREE screening of PRAYER NEVER Fri., Jan. 22@7PM at Life Church #PNF2016 #Prayer #faith #family #film";;@7PM;#PNF2016 #Prayer #faith #family #film;"689598026269069312";https://twitter.com/ThePrayerMovie/status/689598026269069312
Andanandroid;2016-01-19 15:59;0;0;"Live your beliefs and you can turn the world around. ~ Author Unknown #TeamFollowBack #belief";;;#TeamFollowBack #belief;"689597972498087936";https://twitter.com/Andanandroid/status/689597972498087936
JAmy208;2016-01-19 15:58;3;3;"Catch the Wave Cruz the Revolution #TedCruz2016 https://www.youtube.com/watch?v=hPnWIrgV6IU&index=1&list=FLAjDZd_xuc8IcDA61RjNh5g #TrusTed #CruzCrew #PJNET";;;#TedCruz2016 #TrusTed #CruzCrew #PJNET;"689597950603882496";https://twitter.com/JAmy208/status/689597950603882496
The_MarketMogul;2016-01-19 15:58;0;0;"Where are India’s Retail Investors? http://mktmgl.co/1J8Lf26 #India #Investors #IPO #IndiGo #Modi #Reliance #Ambani";;;#India #Investors #IPO #IndiGo #Modi #Reliance #Ambani;"689597723817963526";https://twitter.com/The_MarketMogul/status/689597723817963526
jazzqt;2016-01-19 15:57;0;0;"Right, what's not to like about a serial rapist,assaulter, adulterer? #NYValues for ya! #TrusTed #CruzCrew https://twitter.com/Norsu2/status/689582102619234304";;;#NYValues #TrusTed #CruzCrew;"689597578472648704";https://twitter.com/jazzqt/status/689597578472648704
Sportsbabe129;2016-01-19 15:57;0;3;"#nattymusclegirl #nattymuscle #bodybuidling #actionfigure #believe #faith #nevergiveup #leadbyexample #goals ... http://fb.me/7GN0lZg5M";;;#nattymusclegirl #nattymuscle #bodybuidling #actionfigure #believe #faith #nevergiveup #leadbyexample #goals;"689597543194476544";https://twitter.com/Sportsbabe129/status/689597543194476544
LEllisJones;2016-01-19 15:57;0;1;"#truth#spiritual#trying#to#have #faith";;;#truth #spiritual #trying #to #have #faith;"689597519672770560";https://twitter.com/LEllisJones/status/689597519672770560
klgrube;2016-01-20 15:35;19;11;"Actually it is Cruz who beats Hillary, not #DumpTrump . #tcot #TedCruz #CruzCrew #TrusTED http://www.realclearpolitics.com/epolls/2016/president/2016_presidential_race.html https://twitter.com/WJR1979/status/689896401908531205";;;#DumpTrump #tcot #TedCruz #CruzCrew #TrusTED;"689954332498857986";https://twitter.com/klgrube/status/689954332498857986
BilleBaty;2016-01-20 15:59;3;5;"Coincidence is God's way of remaining anonymous. Roma Downey #Quotes #Faith";;;#Quotes #Faith;"689960363371134976";https://twitter.com/BilleBaty/status/689960363371134976
Arranbdn;2016-01-20 15:58;0;0;"RT https://twitter.com/RayDmtrs/status/689959542147383300 #1gospelm #passion #purpose #meaning #life #jesus #christianity #faith #change #minist …";;;#1gospelm #passion #purpose #meaning #life #jesus #christianity #faith #change #minist;"689960344907812865";https://twitter.com/Arranbdn/status/689960344907812865
HKProphecy;2016-01-20 15:58;1;2;"I have issued a call to Watch and Prayer http://www.hiskingdomprophecy.com/i-have-issued-a-call-to-watch-and-prayer/ #Prophecy #Prayer #Pray #Christian #Christians #Faith";;;#Prophecy #Prayer #Pray #Christian #Christians #Faith;"689960196391698432";https://twitter.com/HKProphecy/status/689960196391698432
MistralKDawn;2016-01-20 15:57;2;1;"#Love #trust #forgiveness : Can #magic #bind 2 #lonely #hearts #together ? http://clc.li/ip3 #SNRTG #BYNR #RRBC";;;#Love #trust #forgiveness #magic #bind #lonely #hearts #together #SNRTG #BYNR #RRBC;"689959944137916417";https://twitter.com/MistralKDawn/status/689959944137916417
dallascyn;2016-01-20 15:55;0;0;"Fruit of the Spirit is Love, Joy, Peace, Patience, Kindness, Goodness, Faithfulness. #Faith #Inspiration #Verse";;;#Faith #Inspiration #Verse;"689959553409105920";https://twitter.com/dallascyn/status/689959553409105920
RayDmtrs;2016-01-20 15:55;0;0;"#1gospelm #passion #purpose #meaning #life #jesus #christianity #faith #change #ministry";;;#1gospelm #passion #purpose #meaning #life #jesus #christianity #faith #change #ministry;"689959542147383300";https://twitter.com/RayDmtrs/status/689959542147383300
RoreyWrocreri;2016-01-21 15:59;0;0;"The World and the Challenge of Terrorism :| http://bit.ly/1KryIHY #trust";;;#trust;"690322917108928512";https://twitter.com/RoreyWrocreri/status/690322917108928512
littlebytesnews;2016-01-21 15:59;1;1;"Great businessman? ⏩ #Trump bought a hotel at $400M,sold at $325M,&declared victory http://ht.ly/XnLvy #tcot #CruzCrew #TrusTed #Hannity";;;#Trump #tcot #CruzCrew #TrusTed #Hannity;"690322740037971969";https://twitter.com/littlebytesnews/status/690322740037971969
BuccheriRudolf;2016-01-21 15:59;0;0;"Huge lies to Conceal Huge Crimes :| http://bit.ly/1nng2Ey #trust #blazeofhope";;;#trust #blazeofhope;"690322738280546308";https://twitter.com/BuccheriRudolf/status/690322738280546308
KoalaMomBlog;2016-01-21 15:58;0;0;"Did you miss? Distracted in Church http://is.gd/8XyBrN #faith";;;#faith;"690322640746119168";https://twitter.com/KoalaMomBlog/status/690322640746119168
CarrawaySadan;2016-01-21 15:58;0;0;"A Message From a Kind Friend :| http://bit.ly/1RTumRQ #trust #blazeofhope";;;#trust #blazeofhope;"690322607615414272";https://twitter.com/CarrawaySadan/status/690322607615414272
BeffSousteap;2016-01-21 15:58;0;0;"The World and the Challenge of Terrorism :| http://bit.ly/1RTsk4a #faith #blazeofhope";;;#faith #blazeofhope;"690322514426265600";https://twitter.com/BeffSousteap/status/690322514426265600
tokeberry;2016-01-21 15:58;0;1;"#God #America #USA #faith #hope #justice #love #1AMD Room for everyone here, that believes in limited government. http://ow.ly/XnKLn";;;#God #America #USA #faith #hope #justice #love #1AMD;"690322496038502400";https://twitter.com/tokeberry/status/690322496038502400
CarvajalTanzila;2016-01-21 15:57;0;0;"US Allies in War on Terror !!! :| http://bit.ly/1nng2Ey #trust #blazeofhope";;;#trust #blazeofhope;"690322456591073280";https://twitter.com/CarvajalTanzila/status/690322456591073280
inspirepodcast;2016-01-22 15:58;1;1;"Embracing the Messiness of Life http://bit.ly/1vtmJAq #inspiring #mom #parenting #family #faith #jesus #christian";;;#inspiring #mom #parenting #family #faith #jesus #christian;"690685031455576064";https://twitter.com/inspirepodcast/status/690685031455576064
victortare;2016-01-22 15:58;0;0;"Everybody around me glamour for fame and cheap fortune#fame #faith #believer";;;#fame #faith #believer;"690684884688486400";https://twitter.com/victortare/status/690684884688486400
lawa_aa;2016-01-22 15:57;0;0;"Surah Al Waqiah Complete recited by Mishary Al Afasy https://youtu.be/TUj6lTXGIVM @YouTube #islam #faith #Quran";;@YouTube;#islam #faith #Quran;"690684857794428928";https://twitter.com/lawa_aa/status/690684857794428928
CatholicForLife;2016-01-22 15:56;0;0;"5 Remedies Against #Sadness http://opusdei.us/en-us/article/5-remedies-against-sadness/ #Catholic #Healing #Mercy #Faith #Prolife";;;#Sadness #Catholic #Healing #Mercy #Faith #Prolife;"690684399872925697";https://twitter.com/CatholicForLife/status/690684399872925697
RBeus;2016-01-22 15:55;0;0;"Yup #TrusTed https://twitter.com/PatrickSvitek/status/690578840142262272";;;#TrusTed;"690684242607534081";https://twitter.com/RBeus/status/690684242607534081
AllickDelancy;2016-01-22 15:55;0;1;"#motivational #inspirational #faith #success https://twitter.com/benkubassek/status/690481295068106753";;;#motivational #inspirational #faith #success;"690684195316719616";https://twitter.com/AllickDelancy/status/690684195316719616
ZanP;2016-01-22 15:55;0;0;"It's the #SCOTUS smart people 💥 💥 💥 💥 💥 💥 @TedCruz #cruzcrew2016 #tcot #PJNET #TrusTed";;@TedCruz;#SCOTUS #cruzcrew2016 #tcot #PJNET #TrusTed;"690684177553891328";https://twitter.com/ZanP/status/690684177553891328
SejalShahJGD;2016-01-22 15:54;1;0;"Accepting the #unknown and loving it is what is called Shraddha - FAITH. - @SriSri #FaithFriday #faith";;@SriSri;#unknown #FaithFriday #faith;"690684087430852608";https://twitter.com/SejalShahJGD/status/690684087430852608
ThatGodSquad;2016-01-22 15:54;0;1;""Jesus Christ is the same yesterday and today and forever." Hebrews 13:8 #Jesus #God #faith #JesusSaves";;;#Jesus #God #faith #JesusSaves;"690683997949591552";https://twitter.com/ThatGodSquad/status/690683997949591552
iMahatmaGandhi;2016-01-22 15:53;0;0;"#mahatmagandhi #quoteoftheday #thinking #belief #quotes";;;#mahatmagandhi #quoteoftheday #thinking #belief #quotes;"690683838264152064";https://twitter.com/iMahatmaGandhi/status/690683838264152064
mixlrlive;2016-01-23 15:59;0;0;"Live broadcast from RadioFeCristiana: "Live /En Vivo" http://mixlr.com/radiofecristiana #mixlr #faith";;;#mixlr #faith;"691047727430524928";https://twitter.com/mixlrlive/status/691047727430524928
